145,AMO,2021-12-22 13:49:38,0,
146,AMO,2021-12-22 13:49:38,0,
147,AMO,2021-12-22 13:49:38,99,
148,AMO,2021-12-22 13:49:38,99,
149,AMO,2021-12-22 13:49:38,99,
150,AMO,2021-12-22 13:49:38,100,
151,AMO,2021-12-22 13:49:38,100,
152,AMO,2021-12-22 13:49:38,99,
153,AMO,2021-12-22 13:49:38,100,
154,AMO,2021-12-22 13:49:38,95,
155,AMO,2021-12-22 13:49:38,97,
156,AMO,2021-12-24 13:32:00,96,98 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 2 totalMortalities + 0 snailReshuffle = 96
157,AMO,2021-12-22 13:49:38,95,
158,AMO,2021-12-22 13:49:38,8,
159,AMO,2021-12-22 13:49:38,0,
160,AMO,2021-12-22 13:49:38,0,
